"genesetname","p_value","estimate","diff","bh"
"GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM",0.430640723344053,0.474314071080474,"DOWN",1
"GO_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX",1,0,"UP",1
"GO_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX",1,0,"DOWN",1
"GO_PARANODAL_JUNCTION",1,Inf,"UP",1
"GO_PARANODAL_JUNCTION",1,Inf,"DOWN",1
"GO_SARCOPLASMIC_RETICULUM_LUMEN",1,Inf,"UP",1
"GO_SARCOPLASMIC_RETICULUM_LUMEN",1,Inf,"DOWN",1
"GO_DNA_RECOMBINASE_MEDIATOR_COMPLEX",1,0,"UP",1
"GO_DNA_RECOMBINASE_MEDIATOR_COMPLEX",1,0,"DOWN",1
"GO_WEIBEL_PALADE_BODY",1,0,"UP",1
"GO_WEIBEL_PALADE_BODY",1,0,"DOWN",1
"GO_CIS_GOLGI_NETWORK_MEMBRANE",1,0,"UP",1
"GO_CIS_GOLGI_NETWORK_MEMBRANE",1,0,"DOWN",1
"GO_MELANOSOME_MEMBRANE",1,Inf,"UP",1
"GO_MELANOSOME_MEMBRANE",0.106344950848972,0,"DOWN",1
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN",1,0,"UP",1
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN",1,0,"DOWN",1
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN",1,0,"UP",1
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN",1,0,"DOWN",1
"GO_EUKARYOTIC_48S_PREINITIATION_COMPLEX",1,0,"UP",1
"GO_EUKARYOTIC_48S_PREINITIATION_COMPLEX",1,0,"DOWN",1
"GO_HULC_COMPLEX",1,0,"UP",1
"GO_HULC_COMPLEX",1,0,"DOWN",1
"GO_RDNA_HETEROCHROMATIN",1,0,"UP",1
"GO_RDNA_HETEROCHROMATIN",1,0,"DOWN",1
"GO_ELONGATOR_HOLOENZYME_COMPLEX",1,0,"UP",1
"GO_ELONGATOR_HOLOENZYME_COMPLEX",1,0,"DOWN",1
"GO_HOST_CELL_PART",1,Inf,"UP",1
"GO_HOST_CELL_PART",1,Inf,"DOWN",1
"GO_HOST_INTRACELLULAR_PART",1,Inf,"UP",1
"GO_HOST_INTRACELLULAR_PART",1,Inf,"DOWN",1
"GO_HOST_INTRACELLULAR_ORGANELLE",1,Inf,"UP",1
"GO_HOST_INTRACELLULAR_ORGANELLE",1,Inf,"DOWN",1
"GO_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE",1,0,"UP",1
"GO_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE",1,0,"DOWN",1
"GO_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX",1,0,"UP",1
"GO_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX",1,0,"DOWN",1
"GO_INTERMEDIATE_DENSITY_LIPOPROTEIN_PARTICLE",1,Inf,"UP",1
"GO_INTERMEDIATE_DENSITY_LIPOPROTEIN_PARTICLE",0.106344950848972,0,"DOWN",1
"GO_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE",1,Inf,"UP",1
"GO_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE",1,Inf,"DOWN",1
"GO_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE",1,Inf,"UP",1
"GO_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE",0.286537803859308,0.236959604707618,"DOWN",1
"GO_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME",1,0,"UP",1
"GO_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME",1,0,"DOWN",1
"GO_EGO_COMPLEX",1,Inf,"UP",1
"GO_EGO_COMPLEX",1,Inf,"DOWN",1
"GO_BBSOME",1,0,"UP",1
"GO_BBSOME",1,0,"DOWN",1
"GO_PICLN_SM_PROTEIN_COMPLEX",1,0,"UP",1
"GO_PICLN_SM_PROTEIN_COMPLEX",1,0,"DOWN",1
"GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_III",1,0,"UP",1
"GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_III",1,0,"DOWN",1
"GO_MICRO_RIBONUCLEOPROTEIN_COMPLEX",0.286537803859308,0.236959604707618,"UP",1
"GO_MICRO_RIBONUCLEOPROTEIN_COMPLEX",1,Inf,"DOWN",1
"GO_CILIARY_ROOTLET",1,0,"UP",1
"GO_CILIARY_ROOTLET",1,0,"DOWN",1
"GO_AZUROPHIL_GRANULE_MEMBRANE",0.36261486599259,0.355546462703539,"UP",1
"GO_AZUROPHIL_GRANULE_MEMBRANE",1,Inf,"DOWN",1
"GO_AZUROPHIL_GRANULE_LUMEN",1,Inf,"UP",1
"GO_AZUROPHIL_GRANULE_LUMEN",1,Inf,"DOWN",1
"GO_SPECIFIC_GRANULE_MEMBRANE",1,Inf,"UP",1
"GO_SPECIFIC_GRANULE_MEMBRANE",1,Inf,"DOWN",1
"GO_SPECIFIC_GRANULE_LUMEN",0.165228383460553,0.294470691081141,"UP",1
"GO_SPECIFIC_GRANULE_LUMEN",1,Inf,"DOWN",1
"GO_MON1_CCZ1_COMPLEX",1,0,"UP",1
"GO_MON1_CCZ1_COMPLEX",1,0,"DOWN",1
"GO_SPERM_FIBROUS_SHEATH",1,0,"UP",1
"GO_SPERM_FIBROUS_SHEATH",1,0,"DOWN",1
"GO_MYELIN_SHEATH_ABAXONAL_REGION",1,0,"UP",1
"GO_MYELIN_SHEATH_ABAXONAL_REGION",1,0,"DOWN",1
"GO_MYELIN_SHEATH_ADAXONAL_REGION",1,0,"UP",1
"GO_MYELIN_SHEATH_ADAXONAL_REGION",1,0,"DOWN",1
"GO_SEH1_ASSOCIATED_COMPLEX",1,Inf,"UP",1
"GO_SEH1_ASSOCIATED_COMPLEX",1,Inf,"DOWN",1
"GO_TRANSCRIPTION_FACTOR_AP_1_COMPLEX",1,0,"UP",1
"GO_TRANSCRIPTION_FACTOR_AP_1_COMPLEX",1,0,"DOWN",1
"GO_ENDOLYSOSOME_LUMEN",1,0,"UP",1
"GO_ENDOLYSOSOME_LUMEN",1,0,"DOWN",1
"GO_MKS_COMPLEX",1,0,"UP",1
"GO_MKS_COMPLEX",1,0,"DOWN",1
"GO_FILTRATION_DIAPHRAGM",1,0,"UP",1
"GO_FILTRATION_DIAPHRAGM",1,0,"DOWN",1
"GO_CATSPER_COMPLEX",1,0,"UP",1
"GO_CATSPER_COMPLEX",1,0,"DOWN",1
"GO_OUTER_DYNEIN_ARM",1,0,"UP",1
"GO_OUTER_DYNEIN_ARM",1,0,"DOWN",1
"GO_MICROTUBULE_MINUS_END",1,0,"UP",1
"GO_MICROTUBULE_MINUS_END",1,0,"DOWN",1
"GO_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX",1,0,"UP",1
"GO_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX",1,0,"DOWN",1
"GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX",1,0,"UP",1
"GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX",1,0,"DOWN",1
"GO_PARASPECKLES",1,0,"UP",1
"GO_PARASPECKLES",1,0,"DOWN",1
"GO_EXTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",1,0,"UP",1
"GO_EXTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",1,0,"DOWN",1
"GO_AZUROPHIL_GRANULE",0.594435463485207,0.831970309263489,"UP",1
"GO_AZUROPHIL_GRANULE",1,Inf,"DOWN",1
"GO_CHROMAFFIN_GRANULE",1,Inf,"UP",1
"GO_CHROMAFFIN_GRANULE",1,Inf,"DOWN",1
"GO_CHROMAFFIN_GRANULE_MEMBRANE",1,Inf,"UP",1
"GO_CHROMAFFIN_GRANULE_MEMBRANE",1,Inf,"DOWN",1
"GO_GLYCOGEN_GRANULE",1,0,"UP",1
"GO_GLYCOGEN_GRANULE",1,0,"DOWN",1
"GO_ZYMOGEN_GRANULE_MEMBRANE",0.0011756817243198,0,"UP",0.510078401101396
"GO_ZYMOGEN_GRANULE_MEMBRANE",1,Inf,"DOWN",1
"GO_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX",1,0,"UP",1
"GO_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX",1,0,"DOWN",1
"GO_TIM22_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_INSERTION_COMPLEX",1,0,"UP",1
"GO_TIM22_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_INSERTION_COMPLEX",1,0,"DOWN",1
"GO_GPI_ANCHOR_TRANSAMIDASE_COMPLEX",1,0,"UP",1
"GO_GPI_ANCHOR_TRANSAMIDASE_COMPLEX",1,0,"DOWN",1
"GO_POLYSOMAL_RIBOSOME",1,0,"UP",1
"GO_POLYSOMAL_RIBOSOME",1,0,"DOWN",1
"GO_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX",1,0,"UP",1
"GO_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX",1,0,"DOWN",1
"GO_NADPH_OXIDASE_COMPLEX",0.36261486599259,0.355546462703539,"UP",1
"GO_NADPH_OXIDASE_COMPLEX",1,Inf,"DOWN",1
"GO_SYNAPTIC_CLEFT",1,Inf,"UP",1
"GO_SYNAPTIC_CLEFT",0.106344950848972,0,"DOWN",1
"GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX",1,0,"UP",1
"GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX",1,0,"DOWN",1
"GO_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX",1,0,"UP",1
"GO_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX",1,0,"DOWN",1
"GO_VARICOSITY",1,0,"UP",1
"GO_VARICOSITY",1,0,"DOWN",1
"GO_AXON_HILLOCK",1,Inf,"UP",1
"GO_AXON_HILLOCK",1,Inf,"DOWN",1
"GO_LAMININ_COMPLEX",1,Inf,"UP",1
"GO_LAMININ_COMPLEX",1,Inf,"DOWN",1
"GO_CYTOLYTIC_GRANULE",1,0,"UP",1
"GO_CYTOLYTIC_GRANULE",1,0,"DOWN",1
"GO_SPANNING_COMPONENT_OF_PLASMA_MEMBRANE",0.106344950848972,0,"UP",1
"GO_SPANNING_COMPONENT_OF_PLASMA_MEMBRANE",1,Inf,"DOWN",1
"GO_OTHER_ORGANISM",0.36261486599259,0.355546462703539,"UP",1
"GO_OTHER_ORGANISM",1,Inf,"DOWN",1
"GO_JUXTAPARANODE_REGION_OF_AXON",1,Inf,"UP",1
"GO_JUXTAPARANODE_REGION_OF_AXON",1,Inf,"DOWN",1
"GO_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE",1,0,"UP",1
"GO_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE",1,0,"DOWN",1
"GO_OTHER_ORGANISM_MEMBRANE",1,0,"UP",1
"GO_OTHER_ORGANISM_MEMBRANE",1,0,"DOWN",1
"GO_DENDRITE_TERMINUS",1,Inf,"UP",1
"GO_DENDRITE_TERMINUS",1,Inf,"DOWN",1
"GO_DENDRITIC_GROWTH_CONE",1,Inf,"UP",1
"GO_DENDRITIC_GROWTH_CONE",1,Inf,"DOWN",1
"GO_CELL_BODY_MEMBRANE",1,Inf,"UP",1
"GO_CELL_BODY_MEMBRANE",1,Inf,"DOWN",1
"GO_CEREBELLAR_MOSSY_FIBER",1,0,"UP",1
"GO_CEREBELLAR_MOSSY_FIBER",1,0,"DOWN",1
"GO_CALYX_OF_HELD",1,Inf,"UP",1
"GO_CALYX_OF_HELD",1,Inf,"DOWN",1
"GO_DENDRITIC_SPINE_HEAD",1,0,"UP",1
"GO_DENDRITIC_SPINE_HEAD",1,0,"DOWN",1
"GO_PINOSOME",1,0,"UP",1
"GO_PINOSOME",1,0,"DOWN",1
"GO_NSL_COMPLEX",1,0,"UP",1
"GO_NSL_COMPLEX",1,0,"DOWN",1
"GO_NUCLEAR_PORE_CENTRAL_TRANSPORT_CHANNEL",1,0,"UP",1
"GO_NUCLEAR_PORE_CENTRAL_TRANSPORT_CHANNEL",1,0,"DOWN",1
"GO_NUCLEAR_PORE_NUCLEAR_BASKET",1,0,"UP",1
"GO_NUCLEAR_PORE_NUCLEAR_BASKET",1,0,"DOWN",1
"GO_MLL3_4_COMPLEX",1,Inf,"UP",1
"GO_MLL3_4_COMPLEX",1,Inf,"DOWN",1
"GO_AUTOLYSOSOME",1,0,"UP",1
"GO_AUTOLYSOSOME",1,0,"DOWN",1
"GO_APICAL_CORTEX",1,Inf,"UP",1
"GO_APICAL_CORTEX",1,Inf,"DOWN",1
"GO_BASAL_CORTEX",1,Inf,"UP",1
"GO_BASAL_CORTEX",0.201465658227302,0.118578096465687,"DOWN",1
"GO_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX",1,0,"UP",1
"GO_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX",1,0,"DOWN",1
"GO_OXOGLUTARATE_DEHYDROGENASE_COMPLEX",1,0,"UP",1
"GO_OXOGLUTARATE_DEHYDROGENASE_COMPLEX",1,0,"DOWN",1
"GO_PYRUVATE_DEHYDROGENASE_COMPLEX",1,0,"UP",1
"GO_PYRUVATE_DEHYDROGENASE_COMPLEX",1,0,"DOWN",1
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1_",1,0,"UP",1
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1_",1,0,"DOWN",1
"GO_RESPIRATORY_CHAIN_COMPLEX_II",1,0,"UP",1
"GO_RESPIRATORY_CHAIN_COMPLEX_II",1,0,"DOWN",1
"GO_RESPIRATORY_CHAIN_COMPLEX_III",1,0,"UP",1
"GO_RESPIRATORY_CHAIN_COMPLEX_III",1,0,"DOWN",1
"GO_RESPIRATORY_CHAIN_COMPLEX_IV",1,0,"UP",1
"GO_RESPIRATORY_CHAIN_COMPLEX_IV",1,0,"DOWN",1
"GO_MRNA_EDITING_COMPLEX",1,0,"UP",1
"GO_MRNA_EDITING_COMPLEX",1,0,"DOWN",1
"GO_LIPOPOLYSACCHARIDE_RECEPTOR_COMPLEX",1,Inf,"UP",1
"GO_LIPOPOLYSACCHARIDE_RECEPTOR_COMPLEX",1,Inf,"DOWN",1
"GO_ACTIVIN_RECEPTOR_COMPLEX",1,0,"UP",1
"GO_ACTIVIN_RECEPTOR_COMPLEX",1,0,"DOWN",1
"GO_HOLLIDAY_JUNCTION_RESOLVASE_COMPLEX",1,0,"UP",1
"GO_HOLLIDAY_JUNCTION_RESOLVASE_COMPLEX",1,0,"DOWN",1
"GO_SIGNAL_RECOGNITION_PARTICLE",1,0,"UP",1
"GO_SIGNAL_RECOGNITION_PARTICLE",1,0,"DOWN",1
"GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE",1,Inf,"UP",1
"GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE",1,Inf,"DOWN",1
"GO_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE",1,Inf,"UP",1
"GO_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE",1,Inf,"DOWN",1
"GO_CELL_TIP",1,Inf,"UP",1
"GO_CELL_TIP",0.106344950848972,0,"DOWN",1
"GO_KINOCILIUM",1,Inf,"UP",1
"GO_KINOCILIUM",1,Inf,"DOWN",1
"GO_STEREOCILIUM_MEMBRANE",1,0,"UP",1
"GO_STEREOCILIUM_MEMBRANE",1,0,"DOWN",1
"GO_CLATHRIN_SCULPTED_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT_VESICLE_MEMBRANE",1,Inf,"UP",1
"GO_CLATHRIN_SCULPTED_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT_VESICLE_MEMBRANE",1,Inf,"DOWN",1
"GO_MICOS_COMPLEX",1,0,"UP",1
"GO_MICOS_COMPLEX",1,0,"DOWN",1
"GO_MITOTIC_SPINDLE_ASTRAL_MICROTUBULE",1,0,"UP",1
"GO_MITOTIC_SPINDLE_ASTRAL_MICROTUBULE",1,0,"DOWN",1
"GO_GATOR2_COMPLEX",1,Inf,"UP",1
"GO_GATOR2_COMPLEX",1,Inf,"DOWN",1
"GO_SPERM_HEAD",1,0,"UP",1
"GO_SPERM_HEAD",1,0,"DOWN",1
"GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",0.0351018800100747,2.80691353073395,"UP",1
"GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",0.000135297903909536,0.337435334593529,"DOWN",0.235303284057952
"GO_EXTRACELLULAR_MEMBRANE_BOUNDED_ORGANELLE",1,Inf,"UP",1
"GO_EXTRACELLULAR_MEMBRANE_BOUNDED_ORGANELLE",1,Inf,"DOWN",1
"GO_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE",0.201465658227302,0.118578096465687,"UP",1
"GO_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE",1,Inf,"DOWN",1
"GO_TIGHT_JUNCTION",0.611776725727992,Inf,"UP",1
"GO_TIGHT_JUNCTION",0.288474822531724,0.472193200727074,"DOWN",1
"GO_SHELTERIN_COMPLEX",1,0,"UP",1
"GO_SHELTERIN_COMPLEX",1,0,"DOWN",1
"GO_NONHOMOLOGOUS_END_JOINING_COMPLEX",1,0,"UP",1
"GO_NONHOMOLOGOUS_END_JOINING_COMPLEX",1,0,"DOWN",1
"GO_ELONGIN_COMPLEX",1,0,"UP",1
"GO_ELONGIN_COMPLEX",1,0,"DOWN",1
"GO_RESPIRASOME",1,Inf,"UP",1
"GO_RESPIRASOME",1,Inf,"DOWN",1
"GO_BRCA1_A_COMPLEX",1,0,"UP",1
"GO_BRCA1_A_COMPLEX",1,0,"DOWN",1
"GO_PEBOW_COMPLEX",1,0,"UP",1
"GO_PEBOW_COMPLEX",1,0,"DOWN",1
"GO_BRISC_COMPLEX",1,0,"UP",1
"GO_BRISC_COMPLEX",1,0,"DOWN",1
"GO_RISC_LOADING_COMPLEX",1,0,"UP",1
"GO_RISC_LOADING_COMPLEX",1,0,"DOWN",1
"GO_HAUS_COMPLEX",1,0,"UP",1
"GO_HAUS_COMPLEX",1,0,"DOWN",1
"GO_FHF_COMPLEX",1,0,"UP",1
"GO_FHF_COMPLEX",1,0,"DOWN",1
"GO_PRE_SNORNP_COMPLEX",1,0,"UP",1
"GO_PRE_SNORNP_COMPLEX",1,0,"DOWN",1
"GO_GAMMA_SECRETASE_COMPLEX",1,0,"UP",1
"GO_GAMMA_SECRETASE_COMPLEX",1,0,"DOWN",1
"GO_H3_HISTONE_ACETYLTRANSFERASE_COMPLEX",1,0,"UP",1
"GO_H3_HISTONE_ACETYLTRANSFERASE_COMPLEX",1,0,"DOWN",1
"GO_TERTIARY_GRANULE",1,0.951250578862467,"UP",1
"GO_TERTIARY_GRANULE",0.245110500388914,Inf,"DOWN",1
"GO_TERTIARY_GRANULE_MEMBRANE",1,Inf,"UP",1
"GO_TERTIARY_GRANULE_MEMBRANE",1,Inf,"DOWN",1
"GO_CORE_MEDIATOR_COMPLEX",1,0,"UP",1
"GO_CORE_MEDIATOR_COMPLEX",1,0,"DOWN",1
"GO_CELL_BODY_FIBER",1,Inf,"UP",1
"GO_CELL_BODY_FIBER",1,Inf,"DOWN",1
"GO_CRD_MEDIATED_MRNA_STABILITY_COMPLEX",1,0,"UP",1
"GO_CRD_MEDIATED_MRNA_STABILITY_COMPLEX",1,0,"DOWN",1
"GO_CONTRACTILE_RING",1,0,"UP",1
"GO_CONTRACTILE_RING",1,0,"DOWN",1
"GO_ENDOPLASMIC_RETICULUM_EXIT_SITE",1,0,"UP",1
"GO_ENDOPLASMIC_RETICULUM_EXIT_SITE",1,0,"DOWN",1
"GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME",1,0,"UP",1
"GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME",1,0,"DOWN",1
"GO_CATALYTIC_STEP_1_SPLICEOSOME",1,0,"UP",1
"GO_CATALYTIC_STEP_1_SPLICEOSOME",1,0,"DOWN",1
"GO_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX",1,Inf,"UP",1
"GO_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX",1,Inf,"DOWN",1
"GO_SMAD_PROTEIN_COMPLEX",1,Inf,"UP",1
"GO_SMAD_PROTEIN_COMPLEX",1,Inf,"DOWN",1
"GO_HISTONE_PRE_MRNA_3_END_PROCESSING_COMPLEX",1,0,"UP",1
"GO_HISTONE_PRE_MRNA_3_END_PROCESSING_COMPLEX",1,0,"DOWN",1
"GO_TRANSLOCON_COMPLEX",1,0,"UP",1
"GO_TRANSLOCON_COMPLEX",1,0,"DOWN",1
"GO_INVADOPODIUM_MEMBRANE",1,Inf,"UP",1
"GO_INVADOPODIUM_MEMBRANE",1,Inf,"DOWN",1
"GO_CLATHRIN_COMPLEX",1,0,"UP",1
"GO_CLATHRIN_COMPLEX",1,0,"DOWN",1
"GO_INTEGRAL_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",1,Inf,"UP",1
"GO_INTEGRAL_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",0.106344950848972,0,"DOWN",1
"GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX_EIF3M",1,0,"UP",1
"GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX_EIF3M",1,0,"DOWN",1
"GO_PI_BODY",1,0,"UP",1
"GO_PI_BODY",1,0,"DOWN",1
"GO_PIP_BODY",1,0,"UP",1
"GO_PIP_BODY",1,0,"DOWN",1
"GO_LUBAC_COMPLEX",1,0,"UP",1
"GO_LUBAC_COMPLEX",1,0,"DOWN",1
"GO_MMXD_COMPLEX",1,0,"UP",1
"GO_MMXD_COMPLEX",1,0,"DOWN",1
"GO_RAGULATOR_COMPLEX",1,0,"UP",1
"GO_RAGULATOR_COMPLEX",1,0,"DOWN",1
"GO_PTW_PP1_PHOSPHATASE_COMPLEX",1,0,"UP",1
"GO_PTW_PP1_PHOSPHATASE_COMPLEX",1,0,"DOWN",1
"GO_ER_MEMBRANE_INSERTION_COMPLEX",1,0,"UP",1
"GO_ER_MEMBRANE_INSERTION_COMPLEX",1,0,"DOWN",1
"GO_MSL_COMPLEX",1,0,"UP",1
"GO_MSL_COMPLEX",1,0,"DOWN",1
"GO_ER_MEMBRANE_PROTEIN_COMPLEX",1,0,"UP",1
"GO_ER_MEMBRANE_PROTEIN_COMPLEX",1,0,"DOWN",1
"GO_NLRP3_INFLAMMASOME_COMPLEX",1,0,"UP",1
"GO_NLRP3_INFLAMMASOME_COMPLEX",1,0,"DOWN",1
"GO_BOX_H_ACA_RNP_COMPLEX",1,0,"UP",1
"GO_BOX_H_ACA_RNP_COMPLEX",1,0,"DOWN",1
"GO_TRNA_SPLICING_LIGASE_COMPLEX",1,0,"UP",1
"GO_TRNA_SPLICING_LIGASE_COMPLEX",1,0,"DOWN",1
"GO_MEIOTIC_SPINDLE",1,0,"UP",1
"GO_MEIOTIC_SPINDLE",1,0,"DOWN",1
"GO_U2AF",1,0,"UP",1
"GO_U2AF",1,0,"DOWN",1
"GO_SPANNING_COMPONENT_OF_MEMBRANE",0.201465658227302,0.118578096465687,"UP",1
"GO_SPANNING_COMPONENT_OF_MEMBRANE",1,Inf,"DOWN",1
"GO_FLEMMING_BODY",1,0,"UP",1
"GO_FLEMMING_BODY",1,0,"DOWN",1
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX",1,0,"UP",1
"GO_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX",1,0,"DOWN",1
"GO_RNA_POLYMERASE_III_TRANSCRIPTION_FACTOR_COMPLEX",1,0,"UP",1
"GO_RNA_POLYMERASE_III_TRANSCRIPTION_FACTOR_COMPLEX",1,0,"DOWN",1
"GO_BOX_H_ACA_TELOMERASE_RNP_COMPLEX",1,0,"UP",1
"GO_BOX_H_ACA_TELOMERASE_RNP_COMPLEX",1,0,"DOWN",1
"GO_GROWTH_CONE_PART",1,Inf,"UP",1
"GO_GROWTH_CONE_PART",1,Inf,"DOWN",1
"GO_SITE_OF_DNA_DAMAGE",1,0,"UP",1
"GO_SITE_OF_DNA_DAMAGE",1,0,"DOWN",1
"GO_MPP7_DLG1_LIN7_COMPLEX",1,0,"UP",1
"GO_MPP7_DLG1_LIN7_COMPLEX",1,0,"DOWN",1
"GO_BCL_2_FAMILY_PROTEIN_COMPLEX",1,0,"UP",1
"GO_BCL_2_FAMILY_PROTEIN_COMPLEX",1,0,"DOWN",1
"GO_NUCLEAR_STRESS_GRANULE",1,0,"UP",1
"GO_NUCLEAR_STRESS_GRANULE",1,0,"DOWN",1
"GO_TETRASPANIN_ENRICHED_MICRODOMAIN",1,0,"UP",1
"GO_TETRASPANIN_ENRICHED_MICRODOMAIN",1,0,"DOWN",1
"GO_ALVEOLAR_LAMELLAR_BODY",1,0,"UP",1
"GO_ALVEOLAR_LAMELLAR_BODY",1,0,"DOWN",1
"GO_SPERM_ANNULUS",1,0,"UP",1
"GO_SPERM_ANNULUS",1,0,"DOWN",1
"GO_R2TP_COMPLEX",1,0,"UP",1
"GO_R2TP_COMPLEX",1,0,"DOWN",1
"GO_RIPOPTOSOME",1,0,"UP",1
"GO_RIPOPTOSOME",1,0,"DOWN",1
"GO_CIA_COMPLEX",1,0,"UP",1
"GO_CIA_COMPLEX",1,0,"DOWN",1
"GO_LEWY_BODY",1,0,"UP",1
"GO_LEWY_BODY",1,0,"DOWN",1
"GO_NEUROFIBRILLARY_TANGLE",1,Inf,"UP",1
"GO_NEUROFIBRILLARY_TANGLE",1,Inf,"DOWN",1
"GO_TUBULAR_ENDOSOME",1,0,"UP",1
"GO_TUBULAR_ENDOSOME",1,0,"DOWN",1
"GO_MICROTUBULE_BUNDLE",1,0,"UP",1
"GO_MICROTUBULE_BUNDLE",1,0,"DOWN",1
"GO_MITOTIC_SPINDLE_POLE",1,Inf,"UP",1
"GO_MITOTIC_SPINDLE_POLE",1,Inf,"DOWN",1
"GO_DENSE_BODY",1,0,"UP",1
"GO_DENSE_BODY",1,0,"DOWN",1
"GO_BASAL_DENDRITE",1,Inf,"UP",1
"GO_BASAL_DENDRITE",0.201465658227302,0.118578096465687,"DOWN",1
"GO_SORTING_ENDOSOME",1,Inf,"UP",1
"GO_SORTING_ENDOSOME",0.106344950848972,0,"DOWN",1
"GO_DENDRITIC_TREE",0.0108928351372695,Inf,"UP",0.975630762891708
"GO_DENDRITIC_TREE",0.613814275003722,1.61053270029572,"DOWN",1
"GO_ASTROCYTE_PROJECTION",1,0,"UP",1
"GO_ASTROCYTE_PROJECTION",1,0,"DOWN",1
"GO_ASTROCYTE_END_FOOT",1,0,"UP",1
"GO_ASTROCYTE_END_FOOT",1,0,"DOWN",1
"GO_RIBBON_SYNAPSE",1,Inf,"UP",1
"GO_RIBBON_SYNAPSE",1,Inf,"DOWN",1
"GO_MULTIVESICULAR_BODY_LUMEN",1,0,"UP",1
